Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Tot_Benes,Tot_Submtd_Cvrd_Chrg,Tot_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Dschrgs,Tot_Cvrd_Days,Tot_Days,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_GT_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_API_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_NatInd_Cnt,Bene_Race_Othr_Cnt,Bene_Dual_Cnt,Bene_Ndual_Cnt,Bene_CC_BH_ADHD_OthCD_V1_Pct,Bene_CC_BH_Alcohol_Drug_V1_Pct,Bene_CC_BH_Tobacco_V1_Pct,Bene_CC_BH_Alz_NonAlzdem_V2_Pct,Bene_CC_BH_Anxiety_V1_Pct,Bene_CC_BH_Bipolar_V1_Pct,Bene_CC_BH_Mood_V2_Pct,Bene_CC_BH_Depress_V1_Pct,Bene_CC_BH_PD_V1_Pct,Bene_CC_BH_PTSD_V1_Pct,Bene_CC_BH_Schizo_OthPsy_V1_Pct,Bene_CC_PH_Asthma_V2_Pct,Bene_CC_PH_Afib_V2_Pct,Bene_CC_PH_Cancer6_V2_Pct,Bene_CC_PH_CKD_V2_Pct,Bene_CC_PH_COPD_V2_Pct,Bene_CC_PH_Diabetes_V2_Pct,Bene_CC_PH_HF_NonIHD_V2_Pct,Bene_CC_PH_Hyperlipidemia_V2_Pct,Bene_CC_PH_Hypertension_V2_Pct,Bene_CC_PH_IschemicHeart_V2_Pct,Bene_CC_PH_Osteoporosis_V2_Pct,Bene_CC_PH_Parkinson_V2_Pct,Bene_CC_PH_Arthritis_V2_Pct,Bene_CC_PH_Stroke_TIA_V2_Pct,Bene_Avg_Risk_Scre
450137,Baylor Scott And White All Saints Medical Center,1400 Eighth Ave,Fort Worth,76104,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2853,319899785,85383636,63825124,4057,19685,21159,72.69330529,429,1100,896,428,1411,1442,2109,352,27,300,,,442,2411,0.013319313,0.154574133,0.181563267,0.160182264,0.355064844,0.062740974,0.38766211,0.350508237,0.010515247,0.021030494,0.033999299,0.151419558,0.411146162,0.186470382,0.524360323,0.304591658,0.493515598,0.446196986,0.75,0.75,0.472835612,0.131791097,0.036102348,0.453557659,0.170347003,2.730144824
450143,Seton Smithville Regional Hospital,1201 Hill Rd Attn: Fin Dir,Smithville,78957,TX,48,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",65,2495577,1053537,948602,68,233,237,78.69230769,,15,19,,40,25,53,,,,,,11,54,0,0.092307692,0.092307692,0.338461539,0.430769231,0.076923077,0.446153846,0.430769231,0,0.046153846,0.015384615,0.184615385,0.415384615,0.107692308,0.323076923,0.353846154,0.369230769,0.369230769,0.75,0.75,0.4,0.2,0.092307692,0.507692308,0.138461539,1.675429417
450144,Permian Regional Medical Center Andrews County Ho,720 Hospital Drive,Andrews,79714,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",59,1417152,1066916,976330,67,165,169,78.79661017,,18,18,,31,28,40,,,15,,,12,47,0,0.06779661,0.186440678,0.271186441,0.474576271,0,0.372881356,0.372881356,0.016949153,0.016949153,0.033898305,0.13559322,0.338983051,0.152542373,0.474576271,0.508474576,0.440677966,0.457627119,0.728813559,0.75,0.423728814,0.101694915,0.084745763,0.576271186,0.169491525,1.68872986
450147,Detar Healthcare System,506 E San Antonio St,Victoria,77901,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1235,220431179,19673266,16687369,1677,6616,6871,74.77165992,152,439,400,244,655,580,826,59,11,322,,,324,911,0.012955466,0.134412956,0.2048583,0.232388664,0.401619433,0.105263158,0.401619433,0.379757085,0.022672065,0.017004049,0.054251012,0.12631579,0.356275304,0.183805668,0.481781377,0.31902834,0.55708502,0.439676113,0.75,0.75,0.520647773,0.157894737,0.03805668,0.577327935,0.204048583,2.387759881
450148,Texas Health Harris Methodist Hospital Cleburne,201 Walls Drive,Cleburne,76033,TX,48,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",471,30774238,7505370,6136426,597,2630,2721,75.85987261,55,144,159,113,269,202,426,15,,23,,,120,351,0.01910828,0.171974522,0.244161359,0.32059448,0.414012739,0.078556263,0.433121019,0.416135881,0.008492569,0.014861996,0.048832272,0.118895966,0.394904459,0.174097665,0.473460722,0.479830149,0.488322718,0.520169851,0.75,0.75,0.475583864,0.129511677,0.053078556,0.539278132,0.180467091,2.330616449
450152,Adventhealth Central Texas,2201 S Clear Creek Road,Killeen,76542,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1012,65658989,16427547,14357206,1307,5124,5235,73.16501976,139,359,342,172,559,453,636,197,38,113,,,190,822,0.013833992,0.153162055,0.256916996,0.245059289,0.373517787,0.065217391,0.39229249,0.356719368,0.02173913,0.056324111,0.048418972,0.148221344,0.328063241,0.199604743,0.476284585,0.358695652,0.541501976,0.497035573,0.75,0.75,0.482213439,0.172924901,0.041501976,0.522727273,0.233201581,2.118079322
450154,Val Verde Regional Medical Center,801 Bedell Ave,Del Rio,78840,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",266,12327881,5147312,4733888,358,1272,1275,76.17293233,40,65,91,70,143,123,90,,,169,,,121,145,0,0.037593985,0.127819549,0.255639098,0.281954887,0.02631579,0.266917293,0.233082707,0,0.007518797,0.015037594,0.078947368,0.296992481,0.135338346,0.462406015,0.251879699,0.62406015,0.447368421,0.75,0.75,0.469924812,0.139097744,0.037593985,0.432330827,0.176691729,2.437487054
450155,Hereford Regional Medical Center,801 East Third,Hereford,79045,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",48,865182,829179,759789,51,168,170,81.27083333,,,17,19,25,23,37,,,,,,15,33,0,0.125,0.25,0.375,0.333333333,0,0.3125,0.291666667,0,0,0.0625,0.041666667,0.3125,0.208333333,0.458333333,0.416666667,0.375,0.375,0.75,0.75,0.5,0.208333333,0.020833333,0.520833333,0.229166667,1.857664931
450162,Grace Surgical Hospital,2412 50th St,Lubbock,79412,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",67,5881475,1498152,1366930,70,102,105,71.17910448,,45,17,,44,23,57,,,,,,,,0.014925373,0.089552239,0.089552239,0.059701493,0.328358209,0.014925373,0.28358209,0.268656716,0.029850746,0.044776119,0.029850746,0.208955224,0.134328358,0.104477612,0.253731343,0.164179105,0.373134328,0.104477612,0.75,0.75,0.28358209,0.298507463,0.014925373,0.75,0.089552239,0.871830846
450163,Christus Spohn Hospital Kleberg,1311 General Cavazos Blvd,Kingsville,78363,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",207,15990669,3581938,3160290,281,1218,1256,76.29468599,16,60,79,52,126,81,77,,,122,,,83,124,0.009661836,0.135265701,0.173913044,0.376811594,0.531400966,0.062801932,0.492753623,0.473429952,0,0.014492754,0.082125604,0.149758454,0.415458937,0.164251208,0.410628019,0.400966184,0.584541063,0.516908213,0.75,0.75,0.666666667,0.256038647,0.057971015,0.666666667,0.280193237,1.889255817
450165,Methodist Hospital | Atascosa,1905 Hwy 97 East,Jourdanton,78026,TX,48,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",299,23260223,4809671,4328272,383,1114,1126,74.96989967,45,96,78,80,165,134,186,,,104,,,99,200,0.02006689,0.177257525,0.220735786,0.334448161,0.481605351,0.08361204,0.451505017,0.431438127,0.010033445,0.02006689,0.110367893,0.143812709,0.377926421,0.157190636,0.45819398,0.404682274,0.555183947,0.414715719,0.75,0.75,0.481605351,0.133779264,0.050167224,0.525083612,0.170568562,2.427304545
450176,Mission Regional Medical Center,900 South Bryan Road,Mission,78572,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",786,77459989,13859105,12489091,1122,5266,5342,76.66030534,97,186,288,215,440,346,272,,,503,,,411,375,0.010178117,0.101781171,0.216284987,0.319338422,0.330788804,0.057251908,0.445292621,0.430025445,0.006361323,0.008905852,0.039440204,0.109414758,0.301526718,0.134860051,0.577608143,0.375318066,0.638676845,0.3956743,0.75,0.75,0.592875318,0.216284987,0.050890585,0.520356234,0.180661578,2.974891562
450184,Memorial Hermann Hospital System,1635  North Loop West,Houston,77008,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8574,924833576,220062942,182910512,11446,59280,62870,74.80895731,996,3079,2756,1743,4414,4160,5357,1550,330,1185,11,141,1803,6771,0.020643807,0.113715885,0.18217868,0.256239795,0.324585958,0.075460695,0.348845346,0.322369956,0.009563798,0.013062748,0.059948682,0.119664101,0.371588523,0.196174481,0.472824819,0.302076044,0.50069979,0.455330068,0.75,0.75,0.507347796,0.156869606,0.042803826,0.516445067,0.240494518,2.464025506
450193,Chi St Luke's Health Baylor College Of Medicine Me,"6720 Bertner Ave, Ste Mc1-266",Houston,77030,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3150,732118476,142451807,106676266,4214,27787,30259,71.49619048,544,1268,929,409,1432,1718,2026,590,80,372,,,577,2573,0.016825397,0.107619048,0.153333333,0.165714286,0.338730159,0.076190476,0.339365079,0.313333333,0.014285714,0.023492064,0.035873016,0.117777778,0.390793651,0.197777778,0.487301587,0.281269841,0.468571429,0.475555556,0.75,0.75,0.547936508,0.126349206,0.038730159,0.465396825,0.218412698,2.567758277
450194,Ut Health East Texas Jacksonville Hospital,501 S Ragsdale,Jacksonville,75766,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",192,18409734,3314263,2989613,221,807,821,75.51041667,25,50,77,40,113,79,157,22,,,,,48,144,0.026041667,0.135416667,0.255208333,0.359375,0.40625,0.161458333,0.494791667,0.458333333,0.03125,0.015625,0.125,0.119791667,0.385416667,0.203125,0.421875,0.458333333,0.479166667,0.427083333,0.729166667,0.75,0.40625,0.203125,0.041666667,0.552083333,0.15625,1.799262801
450196,Paris Regional Health,865 Deshong Dr,Paris,75460,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",1817,119317902,30019350,26841851,2643,9743,9818,75.85745735,182,598,676,361,1007,810,1557,127,,20,,28,515,1302,0.011557512,0.124380848,0.358833242,0.252614199,0.44909191,0.066042928,0.457897634,0.447440837,0.013208586,0.018712163,0.046780407,0.150798019,0.379196478,0.2135388,0.493120528,0.511282334,0.48541552,0.498624106,0.75,0.75,0.638965328,0.171711613,0.047330765,0.648871767,0.200330215,2.094162684
450200,Wadley Regional Medical Center,1000 Pine Street,Texarkana,75501,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",965,70272983,13937479,11974982,1197,5052,5112,74.00103627,149,308,333,175,537,428,750,187,,18,,,316,649,0.012435233,0.123316062,0.303626943,0.205181347,0.362694301,0.089119171,0.410362694,0.387564767,0.01865285,0.016580311,0.061139896,0.100518135,0.352331606,0.164766839,0.358549223,0.377202073,0.448704663,0.451813472,0.724352332,0.75,0.432124352,0.126424871,0.031088083,0.517098446,0.29015544,2.046520746
450203,Medical City Weatherford,713 E Anderson St,Weatherford,76086,TX,48,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",1435,213487422,27649530,23273765,1907,8318,8571,76.66968641,86,506,531,312,754,681,1350,11,,50,,15,243,1192,0.009059233,0.116376307,0.202787456,0.281533101,0.43902439,0.090592335,0.466898955,0.450174216,0.009756098,0.028571429,0.064111498,0.147038328,0.414634146,0.18466899,0.460627178,0.394425087,0.497560976,0.440418119,0.75,0.75,0.56445993,0.14912892,0.043205575,0.53728223,0.198606272,2.171790139
450209,Northwest Texas Hospital,1501 S  Coulter St,Amarillo,79106,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1853,323617835,38070202,33052371,2303,12214,12420,74.56772801,229,647,627,350,1005,848,1470,59,13,277,11,23,436,1417,0.01295197,0.128440367,0.248246087,0.215326498,0.312466271,0.045331894,0.34430653,0.325957906,0.017269293,0.015110631,0.057744199,0.126821371,0.352401511,0.15272531,0.406907717,0.356179169,0.449001619,0.466810577,0.749055586,0.75,0.537506746,0.135995683,0.031840259,0.505666487,0.207771182,1.886926852
450210,Ut Health East Texas Carthage Hospital,409 Cottage Rd,Carthage,75633,TX,48,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",82,4717644,1105089,994421,94,291,296,77.42682927,11,15,31,25,55,27,65,13,,,,,24,58,0.024390244,0.12195122,0.256097561,0.329268293,0.43902439,0.12195122,0.402439024,0.378048781,0.012195122,0,0.085365854,0.182926829,0.304878049,0.134146342,0.463414634,0.43902439,0.463414634,0.487804878,0.75,0.75,0.353658537,0.182926829,0.048780488,0.682926829,0.231707317,1.982026373
450211,Chi St Lukes Health Memorial Lufkin,1201 West Frank Street,Lufkin,75901,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",1289,135649519,21918901,19588891,1651,7126,7300,75.78432894,141,414,455,279,648,641,1088,104,,70,,12,308,981,0.016291699,0.10318076,0.229635376,0.247478666,0.360744763,0.098525989,0.370054306,0.34678045,0.01939488,0.020170675,0.068269977,0.095422808,0.434445306,0.205585725,0.482544608,0.396431342,0.505042669,0.472459271,0.75,0.75,0.533747091,0.14197052,0.037238169,0.471683476,0.259115594,2.083493054
450213,University Health System,4502 Medical Dr,San Antonio,78229,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3056,367645708,160973045,120020558,4030,25557,27328,70.09849476,704,1109,809,434,1506,1550,1591,161,39,1185,,,802,2254,0.018324607,0.159358639,0.164921466,0.218259162,0.369109948,0.083769634,0.396596859,0.363219895,0.023232984,0.032395288,0.067408377,0.113219895,0.281740838,0.180955497,0.442081152,0.231675393,0.519633508,0.32460733,0.739856021,0.75,0.412958115,0.154777487,0.045811518,0.423756545,0.242146597,2.606554614
450222,Hca Houston Healthcare Conroe,504 Medical Center Blvd,Conroe,77304,TX,48,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",1606,364189110,33688395,29123176,2226,10006,10338,75.12889166,177,547,536,346,850,756,1343,112,,97,,38,331,1275,0.01618929,0.114570361,0.216064757,0.264009963,0.365504359,0.094022416,0.368617684,0.341843088,0.009339975,0.03113325,0.059775841,0.114570361,0.377957659,0.166874222,0.415317559,0.402864259,0.483188045,0.46762142,0.75,0.75,0.544209215,0.125778331,0.04234122,0.501867995,0.243462017,2.086533961
450229,Hendrick Medical Center,1900 Pine,Abilene,79601,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4728,914747383,101089709,89885182,6761,30499,30983,75.31556684,450,1729,1608,941,2492,2236,4046,124,26,469,,,1025,3703,0.015439932,0.096869712,0.211717428,0.217216582,0.354060914,0.048011844,0.354906937,0.333967851,0.012267344,0.019035533,0.039763113,0.126903553,0.367808799,0.180203046,0.39678511,0.327622673,0.437182741,0.39213198,0.75,0.75,0.538494078,0.175761421,0.036167513,0.654610829,0.175126904,1.78622327
450231,Bsa Hospital,1600 Wallace Blvd,Amarillo,79106,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4484,472086151,85021087,70352593,6239,29060,30439,75.89629795,390,1592,1522,980,2446,2038,3764,111,40,492,15,62,680,3804,0.009812667,0.091659233,0.193577163,0.196253345,0.336975914,0.036351472,0.35838537,0.345227476,0.01293488,0.016057092,0.036797502,0.143844781,0.353256021,0.193354148,0.401873327,0.343666369,0.409678858,0.417484389,0.75,0.75,0.538804639,0.155218555,0.031222123,0.595450491,0.206958073,1.887422934
450235,Memorial Hospital,1110 North Sarah Dewitt Drive,Gonzales,78629,TX,48,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",107,2290699,1797851,1612598,129,378,385,79.99065421,,28,34,,51,56,86,,,13,,,19,88,0.009345794,0.046728972,0.102803738,0.317757009,0.242990654,0.046728972,0.289719626,0.261682243,0.028037383,0.009345794,0.037383178,0.14953271,0.38317757,0.214953271,0.420560748,0.252336449,0.523364486,0.504672897,0.738317757,0.75,0.448598131,0.140186916,0.056074766,0.514018692,0.158878505,1.572182167
450236,Christus Mother Frances Hospital Sulphur Springs,115 Airport Rd,Sulphur Springs,75482,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",728,69811633,11506852,10217807,928,3604,3636,76.65796703,68,218,262,180,397,331,668,34,,16,,,173,555,0.010989011,0.10989011,0.239010989,0.25,0.409340659,0.072802198,0.449175824,0.427197802,0.013736264,0.020604396,0.063186813,0.129120879,0.442307692,0.188186813,0.451923077,0.440934066,0.458791209,0.546703297,0.75,0.75,0.56043956,0.149725275,0.06043956,0.648351648,0.21978022,2.070522072
450237,Christus Santa Rosa Medical Center,2827 Babcock Road,San Antonio,78229,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4184,405498576,81731558,69845510,5475,24332,25206,75.71988528,461,1340,1428,955,2154,2030,2597,214,38,1253,,,826,3358,0.010277247,0.110659656,0.144359465,0.265057361,0.350143403,0.072179732,0.391491396,0.359942639,0.011472275,0.026290631,0.047801147,0.134082218,0.379541109,0.173279159,0.478250478,0.286567878,0.540152964,0.432361377,0.75,0.75,0.540152964,0.156309751,0.041586998,0.507170172,0.196701721,2.414157352
450241,Faith Community Hospital,215 Chisholm Trail,Jacksboro,76458,TX,48,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",88,11668174,3661393,3514522,103,313,314,74.15909091,13,29,32,14,56,32,84,,,,,,21,67,0.011363636,0.125,0.272727273,0.25,0.397727273,0.090909091,0.409090909,0.363636364,0.022727273,0.056818182,0.045454546,0.181818182,0.340909091,0.159090909,0.375,0.386363636,0.375,0.409090909,0.75,0.75,0.397727273,0.193181818,0.034090909,0.670454546,0.272727273,1.704894346
450253,Bellville Medical Center,44 N Cummings St,Bellville,77418,TX,48,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",27,290965,229348,200548,27,74,74,82.40740741,,,13,11,14,13,24,,,,,,,,0,0.111111111,0.148148148,0.555555556,0.481481482,0.074074074,0.407407407,0.333333333,0,0.037037037,0.074074074,0.148148148,0.296296296,0.296296296,0.444444444,0.259259259,0.296296296,0.333333333,0.75,0.75,0.481481482,0.148148148,0.074074074,0.703703704,0.111111111,1.742559671
450271,Medical City Decatur,609 Medical Center Drive,Decatur,76234,TX,48,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",1015,93008657,15068813,13318925,1439,5000,5045,76.05123153,91,327,388,209,552,463,950,,,34,,12,204,811,0.009852217,0.097536946,0.20591133,0.267980296,0.403940887,0.082758621,0.460098522,0.439408867,0.010837438,0.022660099,0.065024631,0.142857143,0.408866995,0.200985222,0.511330049,0.393103448,0.460098522,0.458128079,0.75,0.75,0.554679803,0.179310345,0.069950739,0.579310345,0.22364532,2.067525278
450272,Christus Santa Rosa Hospital-San Marcos,1301 Wonder World Drive,San Marcos,78666,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",645,52947934,10196647,8809344,828,2898,2977,76.44186047,62,203,220,160,326,319,490,11,,127,,,131,514,0.017054264,0.120930233,0.190697674,0.258914729,0.353488372,0.065116279,0.395348837,0.356589147,0.013953488,0.023255814,0.037209302,0.128682171,0.424806202,0.181395349,0.390697674,0.293023256,0.407751938,0.489922481,0.75,0.75,0.544186047,0.162790698,0.029457364,0.497674419,0.237209302,1.976550354
450289,Harris Health System,2525 Holly Hall,Houston,77054,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",840,54544937,143649143,138411805,1087,8412,8506,65.65357143,282,394,117,47,316,524,192,343,14,264,,,357,483,0.022619048,0.222619048,0.317857143,0.165476191,0.280952381,0.135714286,0.330952381,0.276190476,0.032142857,0.030952381,0.151190476,0.092857143,0.203571429,0.165476191,0.402380952,0.25952381,0.521428571,0.38452381,0.648809524,0.75,0.341666667,0.052380952,0.023809524,0.263095238,0.205952381,1.992596329
450292,Texas Health Presbyterian Hospital Kaufman,850 Ed Hall,Kaufman,75142,TX,48,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",197,8895639,2214417,1811489,218,589,608,75.30964467,19,68,79,31,122,75,174,,,11,,,44,153,0.005076142,0.116751269,0.253807107,0.263959391,0.406091371,0.106598985,0.472081218,0.441624366,0.010152284,0.015228426,0.025380711,0.116751269,0.335025381,0.177664975,0.38071066,0.431472081,0.461928934,0.416243655,0.75,0.75,0.416243655,0.157360406,0.040609137,0.558375635,0.182741117,1.924987896
450324,Texoma Medical Center,5016 S Us Highway 75,Denison,75020,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4004,696954769,81834362,71467768,6028,33197,33784,75.08566434,460,1302,1480,762,2279,1725,3583,137,14,71,145,54,826,3178,0.01973027,0.132117882,0.25,0.244255744,0.428071928,0.108641359,0.422827173,0.402347652,0.017732268,0.030469531,0.065434565,0.173076923,0.38986014,0.2002997,0.398601399,0.484265734,0.456793207,0.461538462,0.75,0.75,0.545204795,0.140609391,0.044705295,0.604895105,0.234015984,2.04143596
